num_qubits,circuit_depth,num_shots,num_cnot_gates,completion_time
74,113,5644,44,61.08255917901211
86,197,7652,12,71.4137890279602
37,191,7158,5,59.79097894831693
75,164,1061,10,50.92221971141548
38,76,7218,9,39.0326735210102
28,78,6309,6,32.30928589376078
14,38,1476,37,22.831758937610637
19,125,1131,43,38.45439963718621
81,195,3806,33,71.96274677543727
47,100,2444,9,35.41852843575686
79,91,3805,13,39.47362024748544
69,58,8275,34,42.36649850164759
51,166,6530,40,62.05593890712296
32,163,8775,6,55.716762244540355
39,180,2373,6,45.128861500427824
76,169,6763,44,68.87152553977101
59,169,6269,26,68.86019547012592
81,29,3355,17,26.595437101967864
98,100,7869,16,61.44045078208745
22,63,9652,17,21.965482164142955
49,100,7955,14,43.48501556851288
26,23,6821,26,34.443298219218654
58,73,8550,13,43.92030488752381
64,80,9520,7,44.59100422366731
34,25,3608,28,21.66842462909287
55,196,7681,38,62.72225504431378
38,143,1383,22,42.35545117657472
57,66,3052,11,29.032739476554298
92,51,4549,48,43.8243629817181
82,76,3427,12,47.9120394069242
43,172,1204,34,50.45392584203972
75,53,2200,43,35.33318486528171
75,20,9300,21,45.126917356740016
74,170,3971,27,57.3642644809153
25,140,9382,23,44.192586045656306
88,46,1519,25,34.83883852620456
12,86,6470,29,39.3059192284285
14,32,4960,38,27.09669840958072
23,77,5033,19,37.49173808222773
68,78,1360,32,37.362340633738455
23,104,9912,25,41.33698986180726
78,142,6554,42,64.8124091074309
38,138,7248,37,48.83957084976328
56,199,6045,12,58.89362604428945
42,102,7995,18,32.02862038880653
83,57,9963,38,49.620542318687946
77,45,1775,45,30.867373224251196
68,153,7466,23,69.86523599566921
23,31,8129,30,26.517858226741104
78,20,2376,48,42.003827024683716
47,77,9263,8,49.72982353143535
99,171,3574,29,66.75658177092457
59,47,8909,21,38.95713258337357
26,135,5749,29,38.008770978745495
26,94,6790,8,45.35763532861215
96,91,7864,23,60.788319446046984
26,148,7458,15,48.772774815293204
66,194,4615,42,70.79119494676897
50,33,6286,48,33.107723926460686
77,141,9256,23,60.932578336619564
23,142,3616,27,50.91453027788283
21,27,2585,22,21.090513087597003
70,193,9313,18,65.96016575692744
10,39,7539,44,25.43850765427608
24,187,9547,36,61.410554702200336
98,121,4313,6,64.94416430083533
39,187,1643,14,54.78931632049319
46,102,8903,11,39.4409598851407
66,176,9920,26,60.86315371250789
71,69,7037,49,49.98237991262158
90,178,5038,40,67.86872564361568
82,100,1591,35,53.870779463439966
91,137,5680,41,60.249137838220655
53,131,4824,27,49.56330384667531
88,46,4711,47,48.747900827930195
45,72,4766,44,37.68468085775393
81,36,8703,33,54.76566209495343
87,97,5907,25,47.878640867817055
59,147,8624,22,46.097953162567734
22,195,9663,48,58.525211352501984
73,45,4406,7,31.733932766956304
46,87,1155,26,26.20448088329496
49,50,4932,38,36.031238037423115
66,49,8897,38,39.72546998912235
87,91,7278,36,61.448084836951374
48,185,6991,25,59.99617704466801
53,190,8536,48,64.74532762795415
86,119,1812,7,47.394692848903794
89,142,3841,41,66.51546288328747
57,80,8350,35,48.37077372433009
59,190,9971,15,66.41174286569465
21,77,7803,9,31.10437729158904
98,175,8621,8,67.52443185911598
22,182,2290,15,48.81701600345133
92,35,3879,42,44.69062336135499
33,50,3954,48,31.11885580501061
63,116,5067,24,42.09343146452894
19,70,2657,34,34.311045354918484
54,55,9585,14,49.56002933370836
62,97,9674,18,43.69375285960657
16,61,1135,43,31.65141380291342
56,191,8229,18,64.17392514196833
74,180,8286,20,80.482163261638
40,175,1349,39,48.24782871076185
69,62,5121,20,40.593858755115576
33,28,7990,5,34.52361393990927
39,166,5707,32,53.60500576500169
10,164,2421,44,55.49900762645022
78,106,3017,22,50.11486873266867
67,59,9647,43,54.71758829238897
97,60,4257,9,42.755702862533056
93,163,6863,17,57.69196317924899
83,163,3026,49,69.04222598279428
24,23,4300,49,16.389601923692798
30,160,2729,11,47.359613452857445
84,141,7078,21,59.7674306243351
91,148,2065,37,59.54885099867129
87,186,5209,14,64.54948031412944
63,159,6144,25,59.47905286324854
30,133,8872,37,45.488614053503696
23,77,7773,17,32.372394637467046
42,58,8827,18,32.52192382975857
30,151,5844,10,46.9773254718703
78,89,7821,38,46.28461248208659
26,162,8924,23,46.249937981270996
60,63,8212,16,41.28643687344862
27,121,7432,49,51.0055733450904
96,69,3670,38,48.058001841126405
39,43,2279,15,32.44848467644728
45,49,8008,29,36.176430605828976
68,84,3809,29,44.89149048998114
61,186,1952,25,57.53241524275772
77,189,8530,9,65.3244365700791
19,35,6753,48,32.417057368467766
22,159,1928,6,41.00297467169286
80,58,9312,23,46.906229458487125
65,183,8358,31,63.86101218573255
22,65,1522,36,27.156743019164093
95,130,6747,47,68.32461719396571
35,86,6727,11,44.976070840125125
67,56,8475,48,47.2105715686653
35,176,4456,5,55.96478784026005
90,152,8736,30,56.5318256961404
35,197,9483,36,64.1809266923205
90,178,2581,31,73.7948055470617
96,135,5862,19,56.63557083159344
54,114,9555,19,50.51455323476134
18,167,9154,28,49.695592252875144
49,98,9036,17,43.90809077138711
15,133,1847,15,38.68461152980584
47,79,9826,31,52.565466248014744
84,105,9383,46,58.58311567163736
19,75,8011,22,38.619878946855785
17,73,7111,39,33.88330354018174
54,42,3887,46,28.50388162651634
94,186,9380,36,70.677176923773
82,65,4891,33,45.592488202979695
21,29,5936,22,23.617520610768967
54,45,8409,24,31.975374237491035
65,112,7682,14,43.17703137143907
48,157,3656,32,54.38101940982429
77,98,9338,5,57.29890169926023
91,103,6726,31,57.208117883755435
67,30,3291,40,27.893967403438264
36,158,5793,23,55.677821040927626
70,177,8701,32,65.70486672902423
54,147,9754,44,58.17975035030968
54,62,5543,43,45.085780204590726
94,142,1989,27,55.522831454621226
80,199,4629,22,63.066065004990485
54,135,7497,16,47.9633775197496
85,98,5169,21,44.9421411295895
73,146,8827,45,61.904403609262815
80,182,3053,20,66.47152089112458
26,106,2269,28,33.42827024279581
68,94,5368,10,41.35215518422263
44,101,6439,18,33.591970243072026
86,75,1329,12,38.77366563638724
76,37,6846,37,36.442691886969165
43,155,6936,21,50.475266407753594
32,47,8941,10,42.08158043510308
29,131,3886,30,42.7530052729926
19,155,6852,26,52.001517114884415
65,85,8703,19,41.35296991319893
14,76,4460,8,23.29071687595625
36,149,4329,22,52.6143857042902
14,57,3101,22,25.786234533898465
29,177,7375,42,51.46767458186443
69,56,8730,35,44.972658528258265
95,74,2079,10,45.4487927318822
87,111,2069,27,61.1545436007947
55,38,3647,9,36.4815778669729
19,73,7169,17,37.05831071128033
51,147,9029,15,59.99851921604073
62,65,1039,48,41.64894285783598
25,48,1276,9,22.964224203340578
33,50,8340,31,35.255520175688474
58,153,9586,43,62.423313696912075
51,55,7431,15,31.8652144695903
16,116,9339,12,41.73068469122672
21,139,7985,32,57.310793699121405
55,125,1124,20,37.80195188174977
79,58,6632,6,35.38830473343774
61,61,8965,41,41.43948499420724
83,27,5170,28,37.20412562278942
77,35,9248,44,39.237827483553694
58,94,8984,13,41.8794319046874
86,150,5885,16,60.740711975631136
14,84,4047,46,38.22500910545656
27,128,1658,36,43.0143158985767
26,113,5514,32,43.5735832732661
20,66,8841,35,36.78847966585371
14,116,2473,35,37.931830743015
97,124,3029,45,58.318682123376625
22,24,2405,23,25.31176915766697
15,108,8815,13,45.74108119256136
88,21,7725,24,43.84214239018808
57,47,6680,47,38.69407137608225
44,62,7794,20,33.12576436633495
72,57,2587,48,44.20117003418502
81,78,4093,45,46.54748113760637
64,41,1087,27,40.65671952858159
72,192,3465,36,58.177985174619536
23,158,1877,19,32.37280505525879
42,98,5829,27,41.57783518948544
69,121,9465,36,60.63494539159431
37,111,4997,6,42.15158455735526
86,82,4596,36,53.211788062831545
94,38,1602,40,43.690257783810985
97,160,6998,13,62.06561049035199
25,106,5941,24,37.629471649562646
28,22,6061,39,14.682306003256915
38,151,9025,15,50.10735182965986
39,151,2351,5,33.45254520389706
91,81,2096,15,47.67743709008807
19,142,3958,12,42.18049212080891
32,132,8096,25,44.44115441134346
33,191,3094,7,51.83290249156854
17,81,1916,32,40.488587861869995
16,30,1028,7,27.407412287988386
40,75,2624,31,30.19108727148232
71,150,4644,48,55.41128053805849
79,70,9061,40,54.4051638552463
39,163,8037,20,45.238614713455206
20,116,7764,19,44.572234209878346
89,170,7122,40,67.76216692143886
19,198,1967,39,53.462076652471154
86,106,9663,19,51.81595146089818
58,188,2640,40,64.06402797440471
17,151,3480,5,38.413302878719094
54,105,9474,44,42.74704805220071
61,37,5451,34,39.27145355867832
10,132,5606,42,58.156225622439436
30,87,7096,49,37.549387349604075
51,167,5453,36,55.085484651223055
29,47,8309,9,16.229487673411402
40,157,4108,27,54.99552643449673
70,62,9128,15,41.45677018140686
74,75,1086,6,30.451599315149213
49,137,4430,34,49.241510472347905
36,62,8643,18,28.810823577116356
34,29,6780,15,25.139021399887277
80,102,1191,11,46.18808871047017
44,93,2703,47,39.97463365826255
77,65,1267,43,37.67490438916403
17,76,3516,38,45.17038289002715
45,162,7135,10,49.54920227505209
70,178,4921,17,70.56884804726502
78,60,7203,41,51.54300412165328
63,69,9576,14,44.99206396708409
96,106,6710,47,55.058573136091134
33,102,1068,29,30.057405030969857
34,149,2975,23,43.10912456614663
79,184,5629,22,65.24902557307179
92,54,5086,17,53.532366553296455
80,159,9505,24,73.04720098425935
35,158,1050,45,43.767681724306264
16,110,1055,7,29.9229998449832
29,114,6397,42,52.79372095090497
29,174,8705,14,50.82927750253784
98,87,2413,17,54.66665014017849
66,84,7548,41,43.445334905866865
16,20,2677,47,32.911550854464444
56,162,2928,25,44.93938762930455
87,49,1221,37,40.29387349819149
37,149,6954,42,57.5838966553402
98,89,4834,34,55.61791900058479
99,168,2622,6,69.03308405705086
78,92,7073,5,44.90870327122544
17,116,3156,29,40.27476865178906
27,76,9590,17,33.162280797356395
47,75,7047,18,38.93397234163331
60,133,5894,7,46.741502775579505
34,80,8421,44,37.01033286760869
50,74,9593,20,45.93227331260478
83,115,9158,32,56.06864133398203
66,154,3052,12,53.985310023733284
57,171,4042,45,57.56109400216831
80,127,7485,44,68.1405556505455
61,157,2280,15,51.46645785483579
33,123,5136,14,44.470382901310145
83,75,3072,19,46.953507948073074
95,71,9482,46,49.724383977079036
74,143,8224,8,57.48122048581068
15,169,4880,47,51.364370858957464
48,107,9140,40,52.101165806508796
86,114,9456,22,54.113130354033345
75,128,5931,35,60.52253401773056
87,146,4806,32,59.616234168715096
13,54,9622,22,32.60159832914185
67,192,2349,13,51.78691535844199
95,142,5862,40,62.96899097113336
68,123,9731,44,67.09770471518576
97,129,3432,31,50.9850238284608
39,101,4127,45,46.06835642847267
21,195,4468,15,52.01722204258769
70,124,5088,34,54.84973470923601
49,98,3196,24,34.055013763038716
76,48,9524,45,39.46383502205818
75,44,1083,39,38.80162256780757
63,193,3074,25,59.11997177741743
69,111,8572,5,48.808382300720766
39,192,9673,34,52.378886251433606
15,128,1678,27,39.417506295002745
84,160,4170,27,54.35681986010597
89,31,5182,34,37.62700784706473
16,70,2052,28,34.12131378909059
65,36,6177,11,34.4637544802973
41,83,1658,45,42.197325663626856
97,127,1802,8,53.875398762297415
52,35,8302,12,31.68506722902088
13,132,1957,9,30.07535846419765
94,125,7620,16,60.935528087687395
86,35,9100,41,41.14108052958678
44,119,7789,14,44.32732145657495
64,64,3638,46,35.91507694895897
61,43,1792,40,31.965196372383403
90,132,8268,48,57.39190131680807
74,147,8952,13,61.714653201386994
74,71,9668,48,57.04864370758956
30,115,1045,14,39.57410276234984
89,44,6103,10,48.26003829927241
79,137,1743,15,59.01481845520099
59,193,1795,8,62.773413168827716
83,128,8522,31,57.886689195650476
74,60,2604,23,36.407233874607655
58,159,2982,12,52.90924281376025
21,93,2058,16,30.740597527320762
18,157,3330,46,38.434194503437304
75,116,2555,43,52.01363489729948
17,73,8383,32,40.133396398562475
23,33,6913,47,31.28080159829491
79,94,4867,32,55.747627679115375
65,131,9166,18,53.03439078802075
57,44,7638,36,34.151432739830895
29,166,5624,35,55.20074118999207
33,77,6228,7,36.554813252575656
11,61,3609,23,32.17968329701097
23,122,1024,28,37.23610429811879
29,63,8051,24,39.49942669997564
98,156,5842,30,62.16780727176536
50,54,6994,15,32.98819762955206
68,151,6345,40,58.10389600213421
66,27,9411,35,37.75478959578406
42,182,1085,22,54.223651544156226
73,124,1351,34,49.96141795397093
52,70,1874,10,36.0025421835032
22,54,2341,22,34.71364216909984
16,134,6048,10,46.25401981967403
73,82,9639,10,38.81230421014156
85,174,8451,41,75.37614717445406
17,61,7048,49,38.974594197118314
29,132,1736,43,44.68988383867216
97,144,9045,33,61.28261042944592
52,47,8607,24,33.28417546525881
32,193,2386,49,50.93732134733031
67,59,6532,32,41.1249832774684
33,130,5317,49,44.77415411340883
49,37,6184,49,27.565986309279815
18,192,5519,43,60.12596423265342
14,109,2296,10,38.870969089773325
69,189,9291,45,81.57138165002083
91,36,4376,7,46.28689158819945
86,78,7948,10,49.36121620794376
90,63,9722,36,48.01846889125177
26,181,7296,25,57.37262474565585
49,197,1833,14,47.466796701994056
70,93,9443,39,46.91910495046127
11,35,8455,36,30.327408710653636
61,163,4772,34,48.28914675311374
18,102,5463,18,35.33927822067073
49,92,1104,6,35.254914004027746
66,135,4720,44,55.16751989954977
31,34,5091,48,37.96186150289187
84,93,8362,24,51.36114962251223
34,138,3904,5,48.727462986393995
39,42,8581,9,36.38427029902318
18,118,9519,8,51.78142054980078
83,166,5965,29,70.35463418216133
38,155,4764,30,47.65405055182872
18,87,8934,19,29.188181249555033
77,147,3687,14,61.23702820682411
49,143,8342,39,46.96762207437456
90,30,2517,7,36.48355639002005
10,60,6515,44,39.26672036834833
57,70,7404,48,45.776802150939005
38,62,9079,15,31.661229851161217
33,72,1494,42,36.25550310060592
32,67,4338,15,32.31162692931243
20,56,8594,20,25.697445129642503
54,131,9870,27,53.87281566276026
85,173,3560,27,58.41655203901021
92,49,9917,48,52.07999392259015
48,33,1024,26,28.306710929974727
35,44,9434,5,26.37052908983478
58,162,9560,14,55.77350217162563
20,62,5281,39,41.535717682284066
83,174,3385,8,60.39137233587675
35,185,8382,29,56.23983448260775
65,51,1040,17,31.077644981530405
47,152,8924,28,57.187444227878395
40,25,7612,26,28.370403143062003
35,123,8810,46,40.10931686152392
38,136,6371,7,46.166628583775015
66,102,1860,23,32.73627315327117
86,174,5737,37,76.92450581753685
31,23,7866,29,31.56029272867491
66,78,3348,29,41.54435695513733
96,169,7440,13,64.38385864042874
14,97,6937,32,35.8014784457061
65,163,1876,32,40.943920122829134
86,152,9240,26,71.65135739778046
16,91,3321,19,29.3227738414447
52,145,8922,24,54.746571716166414
12,131,3056,24,38.638416406776074
76,183,3000,15,52.755278498189575
43,77,4616,19,31.359024877774946
29,179,4130,12,41.425696656841424
18,39,2278,46,28.26813896450276
98,21,8729,19,46.30396547952459
75,43,3676,36,44.92532498477619
54,145,9292,39,50.75079897973822
42,159,1840,13,36.61605149621148
11,180,9142,8,53.75951890951082
13,23,7951,36,22.885203822591475
68,94,7090,7,45.35659987096936
14,184,5510,30,50.09191696820368
40,165,4424,14,46.056291182268076
54,171,1142,5,47.32857143122054
45,26,6296,46,27.678280565858127
90,195,2118,42,63.60138376424358
77,179,9998,20,72.75323297339915
36,100,1698,46,39.71022764757469
57,26,6912,47,27.40418612095705
69,89,8870,5,50.715450312180685
34,26,4391,7,25.761277009225335
33,30,6189,49,31.32842551632391
96,161,6094,8,60.05306417320375
58,55,6935,44,41.971195848813146
34,151,5578,19,54.177024825198544
70,103,3108,22,47.46836221507817
59,167,3762,38,65.20894803497819
22,186,1822,27,46.38073001570289
17,183,9026,18,55.82880732618641
70,89,1413,44,40.55699527202635
88,34,4399,47,40.647293778920584
76,169,3765,41,67.911744995692
57,138,1356,27,49.57815675824133
34,139,5411,43,43.85282465851556
82,91,9826,8,57.66754995177652
71,87,5240,21,47.51767434996336
88,154,9459,11,58.6877803553311
12,97,4295,9,34.52034988648848
65,44,9800,49,39.61299464978533
24,192,5263,30,47.59779633493204
59,32,8962,20,43.40276187486553
43,172,7272,26,64.71682435817067
48,87,3296,9,35.43402130808729
54,165,1493,45,54.48310092481697
26,77,7475,33,28.97319317599232
22,145,4520,19,37.28993088776178
81,123,6629,18,53.21984250766494
45,26,4613,45,23.300660276240915
43,87,5193,23,30.455011165366393
92,24,5220,38,42.47572077284401
20,150,8554,38,45.047849844063236
92,91,4170,9,47.922676234212
46,111,5948,12,43.98757275697305
11,58,7901,28,28.48744783622733
73,182,3770,17,62.64175011779349
96,138,5338,12,55.12949148621769
43,21,9002,39,28.48215560866343
57,168,2142,48,62.92802987676484
65,67,5585,12,50.475972562306794
99,143,4529,47,61.330369220007434
33,135,7837,22,46.794935756773704
85,37,7475,35,45.91819249002587
94,119,6852,25,53.59410089498243
16,197,1553,14,54.19664012463904
31,78,2425,25,34.7095826018801
22,47,9583,8,27.85932069043307
53,181,8881,47,65.46322492172649
88,112,5925,13,54.585567089368794
83,177,1432,12,55.41267911699678
97,122,9758,7,61.165233548773806
10,40,9366,49,31.303890190462386
21,140,3919,40,47.09699205786598
81,27,4359,22,45.75790002862798
30,88,9373,11,42.31268711079041
41,78,8425,34,40.34949350621975
82,173,8864,7,63.49661325324401
88,119,6516,5,45.506336840199964
97,91,6221,17,49.119747877436055
25,157,6136,22,54.72709698772575
30,185,2534,41,53.88371107931639
66,193,9542,24,71.54682621079404
66,177,4681,10,54.12304353034299
58,54,5373,43,41.743046934817656
27,62,4499,43,39.69747527644738
26,119,7063,26,48.26358301433657
26,149,7924,24,49.891068352849246
62,38,4838,24,32.583577659949334
96,73,8147,28,54.160734175107066
73,170,3909,25,64.09193775845299
99,93,8767,49,60.867765803401475
79,28,7601,23,28.97114395866535
59,26,2719,5,36.442324792960356
22,129,7309,20,44.01258741609004
79,80,4816,13,41.152230773707785
49,161,5490,41,56.272008547985955
82,134,1562,6,42.99284823132433
67,195,3413,19,53.44911027488375
25,66,6410,22,43.07806109675369
38,103,4728,46,37.309226622812695
77,186,1163,38,64.34636748803466
18,125,7082,37,49.89791440886091
41,140,7090,30,51.36211953860774
31,63,3524,36,32.26198689691117
16,135,7696,38,42.28722318387558
42,131,9762,42,62.20961418290557
72,89,3451,11,39.368079501497384
61,31,5631,34,26.660910491547202
45,85,1587,27,35.88546041090789
48,115,7070,13,41.59707274460976
25,94,6494,28,34.14275220036756
72,106,6576,20,50.12154311142001
58,82,4593,12,41.6488135433462
99,192,7540,12,68.4516598886716
62,70,6020,15,38.7667466543093
94,65,3844,44,46.21243140404824
51,186,4321,16,58.13640384782259
97,154,5247,33,70.19527805999773
97,85,5131,8,49.02187499959771
46,192,8553,46,63.78757857017114
46,76,2796,47,27.918877071378112
36,170,7817,5,50.77116653825563
30,95,8297,13,41.92769715512839
16,64,8780,11,31.23393906924414
49,130,5422,17,41.199875583641145
48,29,6906,39,40.308113061909474
10,181,5210,49,57.48827003976196
53,56,8973,13,42.821001264351914
69,63,3930,46,38.170046268224226
92,40,3053,47,38.1753539667446
67,115,5419,13,42.638692556309465
32,175,7406,41,61.46447488737968
84,49,4340,42,31.11231808488942
57,47,3516,35,28.223216266897143
51,121,2319,40,33.7402979522308
48,40,8596,43,32.90309329140025
11,31,1043,9,26.53775652667877
41,106,9476,47,58.06658877104242
13,184,6429,31,57.27688979647561
27,164,2252,8,44.2281573892372
52,52,8638,31,37.37431075822645
78,61,6020,15,40.33208663477768
36,131,3154,28,42.849437539570765
21,100,4310,17,35.09846544361162
11,184,7905,20,57.73485577276139
29,36,2327,7,24.045289924871653
84,171,4149,19,63.88327861049821
19,31,7230,24,30.047311007261893
56,198,1082,44,63.21974131227559
81,128,6857,42,50.78015394871933
21,114,8404,9,38.81907861453096
48,26,3121,29,20.440042082036108
17,81,5572,19,35.81111950507099
73,190,6346,7,60.72230003727872
74,190,7299,39,66.3032846172776
50,155,9508,26,54.464656356796475
14,117,5598,20,35.44762749363495
70,81,6865,14,37.05456271611636
53,185,8761,37,63.08096478678166
51,173,8777,16,52.94968568383611
37,44,5881,29,23.082814560811407
72,126,8017,12,51.95832156714464
21,55,4968,18,32.84506384508869
11,160,5242,49,56.2617760910009
13,176,1552,23,42.38409659648158
89,40,3567,48,38.649947756402106
94,114,4187,27,48.09827055877153
50,152,6304,31,42.538855539936904
84,54,6851,17,41.73647908642009
34,100,3819,27,48.19615487163834
97,150,8378,47,63.19338148821405
49,147,6371,25,43.66643670432833
89,92,2114,15,49.402111247747825
95,150,9137,46,75.16342020957002
44,107,8803,12,45.871223870653075
69,178,8071,33,61.26509070820612
48,178,3675,35,59.478192394602004
18,178,5849,31,57.33665327942441
41,179,1221,33,55.13140039420768
48,187,8020,24,67.59522962041973
42,148,8793,38,55.372700703170274
74,185,6175,48,67.47825379404549
95,171,1428,39,70.6563238029444
23,168,8585,22,57.23461182457101
90,105,2970,31,42.69086098072283
31,95,7617,48,36.413141696697224
57,110,3160,15,37.58079242934127
92,54,9445,21,55.11382798844992
31,161,3503,46,52.90285512127424
95,170,2666,23,52.43369670680038
17,30,5097,41,32.98676010673471
26,170,7681,44,52.76129305056447
18,127,3141,25,46.55466968877267
29,55,3189,8,32.096715899850516
17,156,5322,27,50.45085940039489
94,102,5942,8,58.43437326358857
28,40,5301,29,28.199303572593877
28,193,1755,35,56.76032280302355
54,95,1420,7,28.51877200243368
62,133,5189,10,51.95481978855996
40,165,7059,36,71.57911863466548
22,115,3822,22,34.70183909500711
69,185,9832,8,66.00507485219329
71,32,1830,29,33.49121549879377
63,85,8277,35,43.68863988643083
37,183,6382,18,59.30289154213747
79,23,8410,39,45.420595633830324
10,32,6737,16,23.5167500063263
67,172,7158,10,58.27270760430822
42,142,4015,21,46.85661465447604
46,178,6054,47,48.604074429402566
93,94,4498,27,47.416782934951605
36,190,3912,10,51.367751084693815
34,142,6902,24,49.903102365912964
53,141,8067,47,61.315229065243166
19,104,4898,9,31.956418005898524
54,127,4611,14,40.804842387003376
30,192,1696,46,57.05269547670761
82,198,8884,17,66.04180218021533
10,99,5139,46,42.96683738347484
31,141,6024,39,46.04634551368563
54,142,8868,22,59.47106749487928
28,104,8168,16,39.66159823418375
43,37,1998,28,20.4950676793187
64,162,8208,48,70.6867028157555
42,188,1142,43,64.32358718209233
18,147,5716,29,47.34431710242536
90,125,9830,12,62.755556624039635
31,184,1504,18,39.60256803199335
15,67,6325,9,22.58357808443567
45,117,6185,34,41.102517939423876
27,117,2622,33,46.08590222409003
64,84,1982,46,42.479629553294934
20,40,8563,8,24.373635507195115
76,47,4297,6,49.96945313598844
88,132,8106,5,52.04752730761054
59,175,2255,46,66.44097014553381
61,97,5654,40,57.19155708104428
43,95,8415,49,53.092531436523785
54,111,9067,5,37.92555664092356
39,160,4615,36,51.585768711105985
25,57,1248,48,25.190376362899716
94,38,3008,35,45.18114891418004
74,63,2047,30,36.19070272686011
97,78,8498,28,55.21915527974294
20,109,1572,37,34.7694749920123
57,105,8620,6,48.92146134847139
97,83,8341,33,59.28887387699588
73,25,6382,37,36.85640441714667
41,197,5515,17,59.10135434771529
69,136,8006,11,57.38231964729847
90,54,2999,29,46.57164393222327
40,38,1919,10,31.508842834023014
57,82,5027,26,37.7972328961485
26,86,4635,44,43.287006992257695
99,73,2295,11,47.037794367427445
80,45,1752,20,30.195489344464466
61,92,5029,15,44.62105075713504
99,84,2061,27,52.83941749658567
15,71,6181,45,32.501986707597524
22,195,3845,10,48.25967398750325
87,131,2021,21,50.54948003233436
98,38,3471,12,49.55390369874665
73,26,3063,22,34.15491498748286
35,20,5930,10,29.62304310347905
17,122,8052,9,46.86473951620647
60,153,6879,42,56.9035706157405
94,70,7413,40,54.564932872471154
87,70,5714,44,45.61578531885367
65,44,9748,49,41.45338542138121
35,152,4014,17,54.70352298869209
30,40,7138,20,34.958916578337146
22,36,3965,33,23.84909626998487
21,153,9082,39,58.07292983873844
47,56,7233,25,28.184261070312136
16,104,6957,49,42.37388666936456
21,177,9599,27,61.27997555144222
74,133,7552,42,64.62750612464718
42,83,7657,30,35.46555920878587
57,182,2597,48,68.76060172702027
83,86,2042,36,46.48130460374969
47,89,1318,10,25.150794591243262
62,198,1372,11,68.84551670312064
74,198,9165,23,60.11087528812284
69,42,6161,39,49.0185092763455
45,126,3412,33,35.97554444854805
26,156,1490,10,34.41660187715211
58,55,9876,10,36.21462620946142
87,139,8726,20,69.53603557112255
74,158,1589,21,59.08860124067444
41,118,1373,27,44.520755536914876
80,23,7306,5,30.06811226274863
17,166,4064,31,46.7437718634023
26,72,1705,25,24.59719780633346
74,27,5869,9,43.695461005326614
76,71,6883,14,46.47023505356024
44,46,3779,11,30.50690751050335
94,157,3517,10,63.30435858278746
53,20,1140,37,31.123878336631726
69,170,5495,12,50.57055281422351
33,76,1193,34,33.34865128732645
79,144,6840,28,60.97794783781394
42,139,4578,15,44.67093679513054
40,32,1643,24,20.128142348966914
77,100,2442,40,43.16965349893412
99,146,2429,15,55.82757742005599
14,68,6109,12,33.20821385358504
17,61,2989,48,20.337640042054197
94,192,4966,49,71.72166755997894
19,65,3374,32,31.972671229408654
92,175,8506,25,71.67944550818667
73,66,3229,9,28.682135859608643
38,21,8252,22,37.32280059617064
60,52,8506,11,38.15132716270622
67,182,2672,17,57.13639345700013
81,44,6008,46,48.904844595620915
80,76,6986,16,40.03024673191168
39,96,7067,40,43.081616961967434
44,189,2689,15,59.30384315389265
41,72,6948,12,34.096803552098315
25,47,5564,49,25.39301035911456
81,172,1056,22,53.32505535944932
88,46,4526,22,31.958411764675027
55,104,8757,34,50.79013735890844
44,111,8104,17,38.701278532651926
85,182,1641,35,62.38134731260883
25,49,2003,34,29.80073618893222
73,125,7834,32,56.39755959114742
13,64,4990,12,31.150770005297677
72,154,9493,40,61.647432821944534
67,167,1103,20,55.39411016691526
51,81,2102,45,42.43366996933457
64,174,3800,10,58.49137738273375
64,44,7143,34,38.790710127586266
51,124,3761,7,44.11826376159832
52,143,6651,10,50.86131645791742
29,35,1389,34,20.691816786488488
59,21,6414,32,42.17848452385053
45,37,3265,13,20.73804906101685
90,185,7897,21,75.9031939343185
62,184,8307,5,64.81025120482893
30,27,4981,9,21.592836848004062
75,53,2301,39,38.34594148467818
79,106,1726,34,46.262807223143646
28,151,7968,42,61.01759809905478
26,123,6412,33,44.05355246609852
38,160,9020,35,61.6740157190667
72,116,5391,33,47.912533635234944
54,181,6563,12,56.652712894457586
52,100,2816,42,42.12486560919556
74,97,3623,45,50.89594224353897
85,26,1570,17,28.737061383538055
93,178,7896,10,70.38609211546105
19,129,6030,29,35.49250636029065
46,139,1804,28,52.74604147693787
82,65,3674,10,46.02014056268928
30,46,7203,39,31.262190653392352
42,81,3204,5,35.08758213967027
78,67,3048,28,36.734152120152935
75,185,9972,7,68.53823112448075
95,48,5330,46,38.693011158906245
54,102,4590,38,46.554500970714095
39,169,1084,43,53.00127588258555
15,99,1912,42,34.15256587011436
88,108,6180,44,52.93332247135829
46,160,1884,8,56.42892303647714
10,175,6480,14,47.253917100036865
94,77,3032,38,52.188171388933085
51,190,3314,25,49.75883756148562
33,167,8226,20,50.25522625723212
54,186,3407,26,49.05638450566481
95,24,5167,32,46.78016978884873
34,60,9511,31,36.62538480339699
59,22,2981,49,24.08061469494632
91,157,9613,33,71.91631530038869
86,27,7381,29,36.8735484096348
42,189,1635,20,53.20046949937999
64,97,7915,47,47.71587220300148
30,160,4343,5,42.14448287526437
20,58,4168,24,28.333880946133046
97,116,4822,22,54.57798238323017
86,101,4051,22,45.2997926927807
60,38,7548,8,26.237045839076785
90,193,1698,38,72.32467070656953
57,53,7140,27,44.37580777728296
94,154,3431,37,64.70863540274551
22,80,6240,6,35.71473559053529
